author_country,author_link,author_name
 Brazil ,https://www.dafont.com/rafael-branco.d3522,Rafael Branco
 Brazil ,https://www.dafont.com/rafael-hoffmann.d5766,Rafael Hoffmann
 Brazil ,https://www.dafont.com/rafael-gaga.d1493,Rafael Pereira
 Brazil ,https://www.dafont.com/rafaela-de-conto.d5208,Rafaela de Conto
 Brazil ,https://www.dafont.com/rafo-castro.d2729,Rafo Castro
 Brazil ,https://www.dafont.com/raphael-jordany.d1402,Raphael Jordany
 Brazil ,https://www.dafont.com/raxx-studios.d8195,Raxx Studios
 Brazil ,https://www.dafont.com/rebeca-da-silva.d4206,Rebeca da Silva
 Brazil ,https://www.dafont.com/renato-forster.d3918,Renato Forster
 Brazil ,https://www.dafont.com/revstudio.d7269,RevStudio
 Brazil ,https://www.dafont.com/new-wave-2009.d2393,Reye87
 Brazil ,https://www.dafont.com/ricardo-carvalho.d5729,Ricardo Carvalho
 Brazil ,https://www.dafont.com/rodolfo-santos.d3439,Rodolfo Santos
 Brazil ,https://www.dafont.com/rodrigo-costa.d2402,Rodrigo Costa
 Brazil ,https://www.dafont.com/rodrigo-gomes-de-oliveira.d2294,Rodrigo Gomes de Oliveira
 Brazil ,https://www.dafont.com/rogerio-oliveira.d2142,Rogério Oliveira
Número,https://www.dafont.com/pt/nur-aisyah-amalia.d8686,Nur Aisyah Amalia
 Brazil ,https://www.dafont.com/romulo-castilho-de-freitas.d1420,Rômulo Castilho de Freitas
 Brazil ,https://www.dafont.com/romulo-genova.d1465,Romulo Genova
 Brazil ,https://www.dafont.com/rose-fairy-clahific-cloe.d2078,Rose Fairy Clahific Cloe
 Brazil ,https://www.dafont.com/rosi-benini.d2520,rosi benini
 Brazil ,https://www.dafont.com/mundo-da-lua.d1292,royzera.com - Roy Schulenburg
 Brazil ,https://www.dafont.com/studio-setemeia.d1875,rpires76
 Brazil ,https://www.dafont.com/samuel-de-angelis.d3136,Samuel de Angelis
 Brazil ,https://www.dafont.com/marcio-duarte.d5059,SeaTypes - Marcio Duarte
 Brazil ,https://www.dafont.com/sergio-salgado.d2843,Sérgio Salgado
 Brazil ,https://www.dafont.com/sfcrafa.d6388,sfcrafa
 Brazil ,https://www.dafont.com/gary-mccarthey.d4506,Spacedfonts - Gary McCarthey
 Brazil ,https://www.dafont.com/starguides.d2147,Starguides - Luciana
 Brazil ,https://www.dafont.com/luciano-arnold.d4612,Start Digital - Luciano  Arnold
Número,https://www.dafont.com/pt/caer-dan.d8685,Caer Dan
Número,https://www.dafont.com/pt/muhammad-rafif.d8684,Muhammad Rafif
Número,https://www.dafont.com/pt/stephanie-yapeter.d8683,Stephanie Yapeter
Número,https://www.dafont.com/pt/of-amar.d8682,of.amar
Número,https://www.dafont.com/pt/pabasar-s.d8681,Pabasar S
Número,https://www.dafont.com/pt/flo-crusher.d8680,Flo Crusher
Número,https://www.dafont.com/pt/cesare-vagnoni.d8679,Cesare Vagnoni
Número,https://www.dafont.com/pt/d-bayliss.d8678,D Bayliss
Número,https://www.dafont.com/pt/ender-smith.d8677,Ender Smith
Número,https://www.dafont.com/pt/stranger-things.d8676,Stranger Things
Número,https://www.dafont.com/pt/tasos-eclipse.d8675,Tasos Eclipse
Número,https://www.dafont.com/pt/luigi-barra.d8674,Luigi Barra
Número,https://www.dafont.com/pt/claire-o-connor.d8673,Claire O'Connor
 Brazil ,https://www.dafont.com/stranger-things.d8676,Stranger Things
 Brazil ,https://www.dafont.com/tacio-brito.d6929,Tácio Brito
 Brazil ,https://www.dafont.com/othelo-lopes.d3209,Teco - Teco Lopes
 Brazil ,https://www.dafont.com/teo-brito.d2295,Téo Brito
 Brazil ,https://www.dafont.com/thais-trizoli.d2781,Thais Trizoli
Número,https://www.dafont.com/pt/rein-van-der-woerd.d8672,Rein van der Woerd
Número,https://www.dafont.com/pt/graphic-pie.d8671,Graphic Pie
Número,https://www.dafont.com/pt/soft-creative.d8670,Soft Creative
Número,https://www.dafont.com/pt/wandaily-studio.d8669,Wandaily Studio - Mohamad Ridwan
Número,https://www.dafont.com/pt/wawan-suryana.d8668,Wawan Suryana
Número,https://www.dafont.com/pt/israel-dias-de-oliveira.d8667,Israel Dias de Oliveira
Número,https://www.dafont.com/pt/nurin-andini.d8666,Minksels - Nurin Andini
Número,https://www.dafont.com/pt/soufiane-abid.d8665,Soufiane Abid
Número,https://www.dafont.com/pt/ismael-dayag.d8664,Ismael Dayag
Número,https://www.dafont.com/pt/ira-joyce-alvarez.d8662,Ira Joyce Alvarez
Número,https://www.dafont.com/pt/zabilla-studio.d8661,Zabilla Studio
Número,https://www.dafont.com/pt/dora-typefoundry.d8660,Dora Typefoundry
Número,https://www.dafont.com/pt/miftahul-jannah.d8659,Mytha Studio
 Brazil ,https://www.dafont.com/thales-l-aquino.d4566,Thales L. Aquino
 Brazil ,https://www.dafont.com/thiago-calza.d2188,Thiago Calza
 Brazil ,https://www.dafont.com/thiago-mariano.d8421,Thiago Mariano (E Se Fosse no Brasil?) - Thiago Mariano
 Brazil ,https://www.dafont.com/thiago-matsunaga.d2056,Thiago Matsunaga
 Brazil ,https://www.dafont.com/thiago-poltronieri.d7893,Thiago Poltronieri
 Brazil ,https://www.dafont.com/tiago-pompeu.d2712,Tiago Pompeu
 Brazil ,https://www.dafont.com/tips.d5148,Tips
 Brazil ,https://www.dafont.com/tiago-siliprandi-giordani.d6173,TUPAX Pindoramogràphïco - Tiago Siliprandi Giordani
 Brazil ,https://www.dafont.com/tupiniquim-design.d7276,Tupiniquim Design
 Brazil ,https://www.dafont.com/tutano-cc.d3674,tutano.cc
 Brazil ,https://www.dafont.com/valdeir-junior.d3427,Valdeir Junior
 Brazil ,https://www.dafont.com/valter-bispo.d2766,Valter Bispo
 Brazil ,https://www.dafont.com/victorbrb.d3577,Victor Berbel
Número,https://www.dafont.com/pt/richierich.d8658,RichieRich
Número,https://www.dafont.com/pt/rijal-muttaqin.d8657,Rijal Muttaqin
Número,https://www.dafont.com/pt/faisal-nahdi.d8656,Faisal Nahdi
Número,https://www.dafont.com/pt/andrean-prabowo.d8655,Andrean Prabowo
Número,https://www.dafont.com/pt/rozikan.d8654,twinletter - rozikan rozikan
Número,https://www.dafont.com/pt/hendriastanto-rachmadani.d8653,Basedon Studio
Número,https://www.dafont.com/pt/carroline-herrera.d8652,Carroline Herrera
Número,https://www.dafont.com/pt/patrick-adams.d8651,Patrick Adams
Número,https://www.dafont.com/pt/tq-colours.d8650,TQ Colours
Número,https://www.dafont.com/pt/barbara-trein.d8649,Barbara Trein
Número,https://www.dafont.com/pt/selcuk-yilmaz.d8648,Selcuk Yilmaz
Número,https://www.dafont.com/pt/shin-oka.d8647,Daylight Fonts
Número,https://www.dafont.com/pt/balanscape.d8646,Balanscape
Número,https://www.dafont.com/pt/pustudio.d8645,pustudio
 United Kingdom ,https://www.dafont.com/aaron-bradley.d8181,Aaron Bradley
 Brazil ,https://www.dafont.com/vinicius-acquesta.d2254,Vinicius Acquesta
 Brazil ,https://www.dafont.com/vinicius-rodrigues.d2764,Vinicius Rodrigues
 Brazil ,https://www.dafont.com/vinicius-santos.d7031,Vinicius S - Vinicius Santos
 Brazil ,https://www.dafont.com/vinicius-w-de-carvalho-venancio.d2901,Vinicius W. de Carvalho Venâncio
 Brazil ,https://www.dafont.com/wds-melo.d6688,WDS - Wedscley Melo
 Brazil ,https://www.dafont.com/wellinton-lenzi.d2255,Wellinton Lenzi
 Brazil ,https://www.dafont.com/willamis-dilermando.d3443,Willamis Dilermando
 Brazil ,https://www.dafont.com/william-jeovah-de-medeiros.d6470,William Jeovah de Medeiros
 Brazil ,https://www.dafont.com/willian-santos.d7600,Willian Santos
 Brazil ,https://www.dafont.com/pedro-kisuco.d6212,xpeehdroox - Pedro Kisuco
 Brazil ,https://www.dafont.com/yuri-coppe.d2483,Yuri Coppe
Número,https://www.dafont.com/pt/staircase-studio.d8644,Staircase Studio
Número,https://www.dafont.com/pt/buminatha-arvin.d8643,Arvn - Buminatha Arvin
Número,https://www.dafont.com/pt/brithos-type.d8642,Brithos Type
Número,https://www.dafont.com/pt/joohn-fonts.d8641,Joohn Fonts
Número,https://www.dafont.com/pt/atjeh-studio.d8640,Fontysia - Font ysia
Número,https://www.dafont.com/pt/sifak-muf.d8639,Sifak Muf
Número,https://www.dafont.com/pt/anggara-anindita-glaasebw.d8638,Anggara Anindita Glaasebw
Número,https://www.dafont.com/pt/novi-ananda.d8637,Novi Ananda
Número,https://www.dafont.com/pt/view-type.d8636,View Type
Número,https://www.dafont.com/pt/zkhai-creative.d8635,Zkhai Creative
Número,https://www.dafont.com/pt/tsabit-latief.d8634,Tsabit Latief
Número,https://www.dafont.com/pt/cultivated-mind-fonts.d8633,Cultivated Mind Fonts
Número,https://www.dafont.com/pt/type-and-company.d8632,Type and Company
 United Kingdom ,https://www.dafont.com/gummy-favorite.d4472,Abcdcba
 United Kingdom ,https://www.dafont.com/james-cianciaruso.d1561,Ablaze - James  Cianciaruso
 United Kingdom ,https://www.dafont.com/alan-pires.d6991,Alan Pires
 United Kingdom ,https://www.dafont.com/alan-brown.d2248,alanbrowndesign - Alan Brown
 United Kingdom ,https://www.dafont.com/alex-banks.d6154,Alex Banks
 United Kingdom ,https://www.dafont.com/alex-collier.d6005,Alex Collier
 United Kingdom ,https://www.dafont.com/alex-harriott.d1595,Alex Harriott
Número,https://www.dafont.com/pt/fn-font.d8631,FN Font
Número,https://www.dafont.com/pt/muhammad-fajar.d8630,Muhammad Fajar
Número,https://www.dafont.com/pt/kiwari-kolektiv.d8629,Kiwari Kolektiv
Número,https://www.dafont.com/pt/hermestype.d8628,Hermestype
Número,https://www.dafont.com/pt/bang-rusd.d8627,Bang Rusd
Número,https://www.dafont.com/pt/mellocco.d8626,Mellocco
Número,https://www.dafont.com/pt/fadli.d8625,fadlilunasi - Fadli raihan
 United Kingdom ,https://www.dafont.com/alex-tomlinson.d2679,Alex Tomlinson
 United Kingdom ,https://www.dafont.com/amanda-leeson.d6083,Amanda  Leeson
 United Kingdom ,https://www.dafont.com/ambyr-gregg.d4771,Ambyr Gregg
 United Kingdom ,https://www.dafont.com/ami-littlefair.d5548,Ami Littlefair
 United Kingdom ,https://www.dafont.com/andrew-foster.d2011,Andrew Foster
 United Kingdom ,https://www.dafont.com/angela-michanitzi.d5335,Angela Michanitzi
 United Kingdom ,https://www.dafont.com/andy-pearce.d5320,Anlody - Andy Anlody
 United Kingdom ,https://www.dafont.com/anthony-robinson.d2796,Anthony Robinson
 United Kingdom ,https://www.dafont.com/artem-sukhinin.d2590,Artem Sukhinin
 United Kingdom ,https://www.dafont.com/ash-booth.d7372,Ash Booth
 United Kingdom ,https://www.dafont.com/attila-angyan.d3060,Attila Ángyán
 United Kingdom ,https://www.dafont.com/lilian-woodward.d4449,Aunty Lil - Lilian Woodward
 United Kingdom ,https://www.dafont.com/william-bayley.d3917,Bayley Design - William  Bayley
 United Kingdom ,https://www.dafont.com/rebecca-simpson.d2155,Becky S
Número,https://www.dafont.com/pt/donna-armstrong.d8624,Donna Armstrong
Número,https://www.dafont.com/pt/ela-tan.d8623,Ela Tan
Número,https://www.dafont.com/pt/suri.d8622,Suri
Número,https://www.dafont.com/pt/claudia-kills.d8621,Claudia Kills
Número,https://www.dafont.com/pt/fraud.d8620,fraud!
Número,https://www.dafont.com/pt/vaiminit.d8619,Vaiminit
Número,https://www.dafont.com/pt/dmytro-artamonov.d8618,Dmytro Artamonov
Número,https://www.dafont.com/pt/cody-critt.d8617,Cody Critt
Número,https://www.dafont.com/pt/aaron-king.d8616,Aaron King
Número,https://www.dafont.com/pt/hazral-aswad.d8615,gadotak - Hazral Aswad
Número,https://www.dafont.com/pt/esther-martinez.d8614,Eliel - Esther Martínez
 United Kingdom ,https://www.dafont.com/bela-frank.d2406,Béla Frank
 United Kingdom ,https://www.dafont.com/benjamin-green.d5414,Benjamin Green
 United Kingdom ,https://www.dafont.com/beth-nott.d4550,Beth Nott
 United Kingdom ,https://www.dafont.com/euan-smith.d7227,Betwixt  Designs
 United Kingdom ,https://www.dafont.com/avalon-portolan.d4846,big_buz
 United Kingdom ,https://www.dafont.com/blastto.d2774,Blastto
 United Kingdom ,https://www.dafont.com/bonez-designz.d3054,Bonez Designz - Fie Clarke
 United Kingdom ,https://www.dafont.com/jack-oatley.d6095,Brixdee
 United Kingdom ,https://www.dafont.com/budwhite.d5061,Bud White
 United Kingdom ,https://www.dafont.com/cameron-bensimon.d4684,Cameron Bensimon
 United Kingdom ,https://www.dafont.com/cat-neligan.d2792,Cat Neligan
 United Kingdom ,https://www.dafont.com/cathy-jefferson.d2902,Cathy Jefferson
 United Kingdom ,https://www.dafont.com/charles-nolan.d3813,Charles Nolan
 United Kingdom ,https://www.dafont.com/charliesamways.d3950,CharlieSamways - Charlie Samways
Numero,https://www.dafont.com/it/nur-aisyah-amalia.d8686,Nur Aisyah Amalia
Numero,https://www.dafont.com/it/caer-dan.d8685,Caer Dan
Numero,https://www.dafont.com/it/muhammad-rafif.d8684,Muhammad Rafif
Número,https://www.dafont.com/pt/tinos-psomadakis.d8613,Tinos Psomadakis
Número,https://www.dafont.com/pt/rendy-okta.d8612,Rendy Okta
Número,https://www.dafont.com/pt/bungabunga.d8611,nendi emelia
Número,https://www.dafont.com/pt/mike-evans.d8610,Mike Evans
Número,https://www.dafont.com/pt/abahe.d8609,abahe - abah rozi
Número,https://www.dafont.com/pt/jm-dulay.d8608,JM Dulay
 United Kingdom ,https://www.dafont.com/chequered-ink.d6231,Chequered Ink
 United Kingdom ,https://www.dafont.com/emma.d3607,Chippy Bowey
 United Kingdom ,https://www.dafont.com/chris-au.d3056,Chris Au
 United Kingdom ,https://www.dafont.com/chris-ef.d6695,Chris EF
 United Kingdom ,https://www.dafont.com/chris-lensicle.d5937,Chris Lensicle
 United Kingdom ,https://www.dafont.com/chris-winter.d2653,Chris Winter
 United Kingdom ,https://www.dafont.com/christopher-jackson.d4969,Christopher Jackson
 United Kingdom ,https://www.dafont.com/daniel-johnston.d3902,Closed Account
 United Kingdom ,https://www.dafont.com/colm-clafferty.d5655,Colm Clafferty
 United Kingdom ,https://www.dafont.com/conor-green.d4339,Conor Green
 United Kingdom ,https://www.dafont.com/cos-ryan.d3414,Cos Ryan
 United Kingdom ,https://www.dafont.com/cosmic-hog.d7589,Cosmic Hog
 United Kingdom ,https://www.dafont.com/craig-croucher.d5871,Craaig - Craig Croucher
 United Kingdom ,https://www.dafont.com/cristina-pais.d1512,Cristina Pais
Numero,https://www.dafont.com/it/stephanie-yapeter.d8683,Stephanie Yapeter
Numero,https://www.dafont.com/it/of-amar.d8682,of.amar
Numero,https://www.dafont.com/it/pabasar-s.d8681,Pabasar S
Numero,https://www.dafont.com/it/flo-crusher.d8680,Flo Crusher
Numero,https://www.dafont.com/it/cesare-vagnoni.d8679,Cesare Vagnoni
Numero,https://www.dafont.com/it/d-bayliss.d8678,D Bayliss
Numero,https://www.dafont.com/it/ender-smith.d8677,Ender Smith
Numero,https://www.dafont.com/it/stranger-things.d8676,Stranger Things
Numero,https://www.dafont.com/it/tasos-eclipse.d8675,Tasos Eclipse
Numero,https://www.dafont.com/it/luigi-barra.d8674,Luigi Barra
Número,https://www.dafont.com/pt/kitti-dobson.d8607,Kitti Dobson
Número,https://www.dafont.com/pt/andriyanto-adi-utomo.d8606,Andriyanto Adi Utomo
Número,https://www.dafont.com/pt/wortfeld.d8605,wortfeld
Número,https://www.dafont.com/pt/anugrah-pasau.d8604,Lafontype - Anugrah Pasau
Número,https://www.dafont.com/pt/jakub-stanski.d8603,Jakub Stanski
Número,https://www.dafont.com/pt/nuun-design.d8602,Nuun Design - Nuun Creatype
Número,https://www.dafont.com/pt/nuryanto-dwi.d8601,Nuryanto Dwi
Número,https://www.dafont.com/pt/tahu-balap.d8600,Tahu Balap
Número,https://www.dafont.com/pt/jakub-lajsek.d8599,Cubiq Nation - Jakub Lajsek
Número,https://www.dafont.com/pt/nine-club-studio.d8598,Nine Club Studio
Número,https://www.dafont.com/pt/bagus-aji-wicaksono.d8597,LetterCraft Studio - Bagus Aji Wicaksono
Número,https://www.dafont.com/pt/petterco-bahagia.d8596,Petterco - Petterco Bahagia
 United Kingdom ,https://www.dafont.com/damilola-oladimeji.d6068,DamiDesigns - Damilola Oladimeji
 United Kingdom ,https://www.dafont.com/dan-speer.d3444,Dan Speer
 United Kingdom ,https://www.dafont.com/daniel-ensor.d2543,Daniel Ensor
 United Kingdom ,https://www.dafont.com/gellatley.d3777,Daniel Gellatley
 United Kingdom ,https://www.dafont.com/daniel-lee.d5477,Daniel Lee
 United Kingdom ,https://www.dafont.com/daniel-mckay.d8452,Daniel Mckay
 United Kingdom ,https://www.dafont.com/daniel-mcshee.d3875,Daniel McShee
 United Kingdom ,https://www.dafont.com/daniel-ryves.d1921,Daniel Ryves
 United Kingdom ,https://www.dafont.com/darius-gardner.d4734,Darius Gardner
 United Kingdom ,https://www.dafont.com/dariusz-nowacki.d3025,Dariusz Nowacki
 United Kingdom ,https://www.dafont.com/darrell-flood.d4895,Darrell Flood
 United Kingdom ,https://www.dafont.com/dave-ellis.d5511,Dave Ellis
 United Kingdom ,https://www.dafont.com/davey-d-doodlebug.d5127,Davey D. Doodlebug
 United Kingdom ,https://www.dafont.com/david-brodie.d4428,David Brodie
Numero,https://www.dafont.com/it/claire-o-connor.d8673,Claire O'Connor
Numero,https://www.dafont.com/it/rein-van-der-woerd.d8672,Rein van der Woerd
Numero,https://www.dafont.com/it/graphic-pie.d8671,Graphic Pie
Numero,https://www.dafont.com/it/soft-creative.d8670,Soft Creative
Numero,https://www.dafont.com/it/wandaily-studio.d8669,Wandaily Studio - Mohamad Ridwan
Numero,https://www.dafont.com/it/wawan-suryana.d8668,Wawan Suryana
Numero,https://www.dafont.com/it/israel-dias-de-oliveira.d8667,Israel Dias de Oliveira
Numero,https://www.dafont.com/it/nurin-andini.d8666,Minksels - Nurin Andini
Numero,https://www.dafont.com/it/soufiane-abid.d8665,Soufiane Abid
Numero,https://www.dafont.com/it/ismael-dayag.d8664,Ismael Dayag
Numero,https://www.dafont.com/it/ira-joyce-alvarez.d8662,Ira Joyce Alvarez
Numero,https://www.dafont.com/it/zabilla-studio.d8661,Zabilla Studio
Numero,https://www.dafont.com/it/dora-typefoundry.d8660,Dora Typefoundry
Número,https://www.dafont.com/pt/adventurer-s-scribbles.d8595,WildLeoKnight
Número,https://www.dafont.com/pt/adrienne-cruz.d8594,Adrienne Cruz
Número,https://www.dafont.com/pt/kwancasakya.d8593,Kwancasakya
Número,https://www.dafont.com/pt/delip-nugraha.d8592,Delip Nugraha
Número,https://www.dafont.com/pt/alifinart-studio.d8591,Alifinart Studio
Número,https://www.dafont.com/pt/gizem-kilic.d8590,Gizem Kilic
Número,https://www.dafont.com/pt/gais-zaelani.d8589,Gais Zaelani
 United Kingdom ,https://www.dafont.com/david-cooper.d4454,David Cooper
 United Kingdom ,https://www.dafont.com/deadcat-dreaming.d4079,deadcatdreaming
 United Kingdom ,https://www.dafont.com/dean-machala.d6584,Dean Machala
 United Kingdom ,https://www.dafont.com/defaulterror.d1500,defaulterror - Derek Clark
 United Kingdom ,https://www.dafont.com/andrew.d6668,Disaster Fonts - Andrew
 United Kingdom ,https://www.dafont.com/wayne-harvey.d2750,DJ Odyssey - Wayne Harvey
 United Kingdom ,https://www.dafont.com/edward-townend.d2437,Ed Townend - Edward Townend
 United Kingdom ,https://www.dafont.com/ellen-luff.d7089,Ellen Luff
 United Kingdom ,https://www.dafont.com/elliott-hefford.d6156,Elliott Hefford
 United Kingdom ,https://www.dafont.com/elliott-scobell.d6642,Elliott Scobell
 United Kingdom ,https://www.dafont.com/ellis-hampson-laven.d5889,Ellis Hampson-Laven
 United Kingdom ,https://www.dafont.com/elph.d1647,elph
Numero,https://www.dafont.com/it/miftahul-jannah.d8659,Mytha Studio
Numero,https://www.dafont.com/it/richierich.d8658,RichieRich
Numero,https://www.dafont.com/it/rijal-muttaqin.d8657,Rijal Muttaqin
Numero,https://www.dafont.com/it/faisal-nahdi.d8656,Faisal Nahdi
Numero,https://www.dafont.com/it/andrean-prabowo.d8655,Andrean Prabowo
Numero,https://www.dafont.com/it/rozikan.d8654,twinletter - rozikan rozikan
Numero,https://www.dafont.com/it/hendriastanto-rachmadani.d8653,Basedon Studio
Numero,https://www.dafont.com/it/carroline-herrera.d8652,Carroline Herrera
Numero,https://www.dafont.com/it/patrick-adams.d8651,Patrick Adams
Numero,https://www.dafont.com/it/tq-colours.d8650,TQ Colours
Numero,https://www.dafont.com/it/barbara-trein.d8649,Barbara Trein
Numero,https://www.dafont.com/it/selcuk-yilmaz.d8648,Selcuk Yilmaz
Numero,https://www.dafont.com/it/shin-oka.d8647,Daylight Fonts
Numero,https://www.dafont.com/it/balanscape.d8646,Balanscape
Número,https://www.dafont.com/pt/mark-copley.d8588,British Schools Museum
Número,https://www.dafont.com/pt/ummu-humaira.d8587,Ummu Humaira
Número,https://www.dafont.com/pt/authors.php?period=2,Tudo
Número,https://www.dafont.com/es/nur-aisyah-amalia.d8686,Nur Aisyah Amalia
Número,https://www.dafont.com/es/caer-dan.d8685,Caer Dan
 United Kingdom ,https://www.dafont.com/emily-underworld.d4385,Emily Underworld
 United Kingdom ,https://www.dafont.com/eray-feyzi.d4906,Eray Feyzi
 United Kingdom ,https://www.dafont.com/f-is-for-fonts.d4638,F is for Fonts
 United Kingdom ,https://www.dafont.com/fergus-odonoghue.d1897,Fergus O'Donoghue
 United Kingdom ,https://www.dafont.com/flo-thomas.d5665,Flo Thomas
 United Kingdom ,https://www.dafont.com/fd-necromancer.d2588,Font Deli
 United Kingdom ,https://www.dafont.com/fontblast-design.d4727,FontBlast Design - Jamie Place
 United Kingdom ,https://www.dafont.com/fontboutique.d7323,FontBoutique
 United Kingdom ,https://www.dafont.com/fd-spank.d2371,Fontdeli
 United Kingdom ,https://www.dafont.com/fran-board.d2023,Fran Board
 United Kingdom ,https://www.dafont.com/fred-sirman.d5567,Fred Sirman
 United Kingdom ,https://www.dafont.com/freddie-line.d6512,Freddie Line
Numero,https://www.dafont.com/it/pustudio.d8645,pustudio
Numero,https://www.dafont.com/it/staircase-studio.d8644,Staircase Studio
Numero,https://www.dafont.com/it/buminatha-arvin.d8643,Arvn - Buminatha Arvin
Numero,https://www.dafont.com/it/brithos-type.d8642,Brithos Type
Numero,https://www.dafont.com/it/joohn-fonts.d8641,Joohn Fonts
Numero,https://www.dafont.com/it/atjeh-studio.d8640,Fontysia - Font ysia
Numero,https://www.dafont.com/it/sifak-muf.d8639,Sifak Muf
Numero,https://www.dafont.com/it/anggara-anindita-glaasebw.d8638,Anggara Anindita Glaasebw
Numero,https://www.dafont.com/it/novi-ananda.d8637,Novi Ananda
Numero,https://www.dafont.com/it/view-type.d8636,View Type
Numero,https://www.dafont.com/it/zkhai-creative.d8635,Zkhai Creative
Numero,https://www.dafont.com/it/tsabit-latief.d8634,Tsabit Latief
Numero,https://www.dafont.com/it/cultivated-mind-fonts.d8633,Cultivated Mind Fonts
Numero,https://www.dafont.com/it/type-and-company.d8632,Type and Company
Anzahl,https://www.dafont.com/de/nur-aisyah-amalia.d8686,Nur Aisyah Amalia
Número,https://www.dafont.com/es/muhammad-rafif.d8684,Muhammad Rafif
Número,https://www.dafont.com/es/stephanie-yapeter.d8683,Stephanie Yapeter
Número,https://www.dafont.com/es/of-amar.d8682,of.amar
Número,https://www.dafont.com/es/pabasar-s.d8681,Pabasar S
Número,https://www.dafont.com/es/flo-crusher.d8680,Flo Crusher
Número,https://www.dafont.com/es/cesare-vagnoni.d8679,Cesare Vagnoni
Número,https://www.dafont.com/es/d-bayliss.d8678,D Bayliss
Número,https://www.dafont.com/es/ender-smith.d8677,Ender Smith
Número,https://www.dafont.com/es/stranger-things.d8676,Stranger Things
Número,https://www.dafont.com/es/tasos-eclipse.d8675,Tasos Eclipse
Número,https://www.dafont.com/es/luigi-barra.d8674,Luigi Barra
Número,https://www.dafont.com/es/claire-o-connor.d8673,Claire O'Connor
 United Kingdom ,https://www.dafont.com/furkan-akbayrak.d3942,Furkan Akbayrak
 United Kingdom ,https://www.dafont.com/gareth-attrill.d665,Gareth Attrill
 United Kingdom ,https://www.dafont.com/george-kelly.d8213,George Kelly
 United Kingdom ,https://www.dafont.com/george-kelly.d7524,George Kelly
 United Kingdom ,https://www.dafont.com/george-streten.d4292,George Streten
 United Kingdom ,https://www.dafont.com/glenn-cahill.d2569,Glenn Cahill
 United Kingdom ,https://www.dafont.com/grant-milne.d5755,Grant Milne
 United Kingdom ,https://www.dafont.com/benjamin-melville.d6707,Graphics Bam - Benjamin Melville
 United Kingdom ,https://www.dafont.com/harrie-barley.d3843,Harriet Barley
 United Kingdom ,https://www.dafont.com/harvey-williams.d4552,Harvey Williams
 United Kingdom ,https://www.dafont.com/c3j-co-uk.d2124,Hastell
 United Kingdom ,https://www.dafont.com/henry-cohn.d5427,Henry Cohn
 United Kingdom ,https://www.dafont.com/here-be-monsters.d5472,Here Be Monsters
Numero,https://www.dafont.com/it/fn-font.d8631,FN Font
Numero,https://www.dafont.com/it/muhammad-fajar.d8630,Muhammad Fajar
Numero,https://www.dafont.com/it/kiwari-kolektiv.d8629,Kiwari Kolektiv
Numero,https://www.dafont.com/it/hermestype.d8628,Hermestype
Numero,https://www.dafont.com/it/bang-rusd.d8627,Bang Rusd
Numero,https://www.dafont.com/it/mellocco.d8626,Mellocco
Numero,https://www.dafont.com/it/fadli.d8625,fadlilunasi - Fadli raihan
Numero,https://www.dafont.com/it/donna-armstrong.d8624,Donna Armstrong
Numero,https://www.dafont.com/it/ela-tan.d8623,Ela Tan
Numero,https://www.dafont.com/it/suri.d8622,Suri
Numero,https://www.dafont.com/it/claudia-kills.d8621,Claudia Kills
Numero,https://www.dafont.com/it/fraud.d8620,fraud!
Numero,https://www.dafont.com/it/vaiminit.d8619,Vaiminit
Nombre,https://www.dafont.com/fr/nur-aisyah-amalia.d8686,Nur Aisyah Amalia
 United States ,https://www.dafont.com/choz-cunningham.d1367,!Exclamachine Type Foundry - Choz Cunningham
Anzahl,https://www.dafont.com/de/caer-dan.d8685,Caer Dan
Anzahl,https://www.dafont.com/de/muhammad-rafif.d8684,Muhammad Rafif
Anzahl,https://www.dafont.com/de/stephanie-yapeter.d8683,Stephanie Yapeter
Anzahl,https://www.dafont.com/de/of-amar.d8682,of.amar
Anzahl,https://www.dafont.com/de/pabasar-s.d8681,Pabasar S
Anzahl,https://www.dafont.com/de/flo-crusher.d8680,Flo Crusher
Anzahl,https://www.dafont.com/de/cesare-vagnoni.d8679,Cesare Vagnoni
Anzahl,https://www.dafont.com/de/d-bayliss.d8678,D Bayliss
Anzahl,https://www.dafont.com/de/ender-smith.d8677,Ender Smith
Anzahl,https://www.dafont.com/de/stranger-things.d8676,Stranger Things
Anzahl,https://www.dafont.com/de/tasos-eclipse.d8675,Tasos Eclipse
Anzahl,https://www.dafont.com/de/luigi-barra.d8674,Luigi Barra
Anzahl,https://www.dafont.com/de/claire-o-connor.d8673,Claire O'Connor
Anzahl,https://www.dafont.com/de/rein-van-der-woerd.d8672,Rein van der Woerd
Número,https://www.dafont.com/es/rein-van-der-woerd.d8672,Rein van der Woerd
Número,https://www.dafont.com/es/graphic-pie.d8671,Graphic Pie
Número,https://www.dafont.com/es/soft-creative.d8670,Soft Creative
Número,https://www.dafont.com/es/wandaily-studio.d8669,Wandaily Studio - Mohamad Ridwan
Número,https://www.dafont.com/es/wawan-suryana.d8668,Wawan Suryana
Número,https://www.dafont.com/es/israel-dias-de-oliveira.d8667,Israel Dias de Oliveira
Número,https://www.dafont.com/es/nurin-andini.d8666,Minksels - Nurin Andini
